LineId,Date,Time,FilterType,Content,EventId,EventTemplate,ParameterList
204,2020-01-30,"14:08:25,426",fail2ban.filter,[1066]: INFO    [sshd] Found 124.166.240.130,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '124.166.240.130']"
205,2020-01-30,"14:08:28,116",fail2ban.filter,[1066]: INFO    [sshd] Found 124.166.240.130,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '124.166.240.130']"
206,2020-01-30,"14:11:12,354",fail2ban.filter,[1066]: INFO    [sshd] Found 207.248.62.98,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '207.248.62.98']"
207,2020-01-30,"14:13:51,263",fail2ban.actions,[1066]: NOTICE  [sshd] Unban 123.21.0.118,13346cc1,[<*>]: NOTICE [sshd] <*> <*>,"['1066', 'Unban 123.21.0.118']"
208,2020-01-30,"14:39:09,735",fail2ban.filter,[1066]: INFO    [sshd] Found 95.78.251.116,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '95.78.251.116']"
209,2020-01-30,"14:39:09,761",fail2ban.filter,[1066]: INFO    [sshd] Found 95.78.251.116,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '95.78.251.116']"
210,2020-01-30,"14:39:11,594",fail2ban.filter,[1066]: INFO    [sshd] Found 95.78.251.116,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '95.78.251.116']"
211,2020-01-30,"14:52:49,151",fail2ban.filter,[1066]: INFO    [sshd] Found 47.196.80.252,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '47.196.80.252']"
212,2020-01-30,"14:52:51,909",fail2ban.filter,[1066]: INFO    [sshd] Found 47.196.80.252,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '47.196.80.252']"
213,2020-01-30,"15:06:20,984",fail2ban.filter,[1066]: INFO    [sshd] Found 176.111.183.159,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '176.111.183.159']"
214,2020-01-30,"15:06:21,019",fail2ban.filter,[1066]: INFO    [sshd] Found 176.111.183.159,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '176.111.183.159']"
215,2020-01-30,"15:06:23,250",fail2ban.filter,[1066]: INFO    [sshd] Found 176.111.183.159,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '176.111.183.159']"
216,2020-01-30,"15:15:15,273",fail2ban.filter,[1066]: INFO    [sshd] Found 190.64.213.155,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '190.64.213.155']"
217,2020-01-30,"15:15:15,297",fail2ban.filter,[1066]: INFO    [sshd] Found 190.64.213.155,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '190.64.213.155']"
218,2020-01-30,"15:15:17,486",fail2ban.filter,[1066]: INFO    [sshd] Found 190.64.213.155,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '190.64.213.155']"
219,2020-01-30,"15:41:30,441",fail2ban.filter,[1066]: INFO    [sshd] Found 47.196.80.252,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '47.196.80.252']"
220,2020-01-30,"15:41:30,459",fail2ban.filter,[1066]: INFO    [sshd] Found 47.196.80.252,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '47.196.80.252']"
221,2020-01-30,"15:41:32,873",fail2ban.filter,[1066]: INFO    [sshd] Found 47.196.80.252,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '47.196.80.252']"
222,2020-01-30,"16:08:06,481",fail2ban.filter,[1066]: INFO    [sshd] Found 106.13.129.246,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '106.13.129.246']"
223,2020-01-30,"16:08:06,493",fail2ban.filter,[1066]: INFO    [sshd] Found 106.13.129.246,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '106.13.129.246']"
224,2020-01-30,"16:08:08,687",fail2ban.filter,[1066]: INFO    [sshd] Found 106.13.129.246,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '106.13.129.246']"
225,2020-01-30,"16:08:42,472",fail2ban.filter,[1066]: INFO    [sshd] Found 50.7.178.166,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '50.7.178.166']"
226,2020-01-30,"16:08:42,489",fail2ban.filter,[1066]: INFO    [sshd] Found 50.7.178.166,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '50.7.178.166']"
227,2020-01-30,"16:08:44,615",fail2ban.filter,[1066]: INFO    [sshd] Found 50.7.178.166,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '50.7.178.166']"
228,2020-01-30,"16:12:50,808",fail2ban.filter,[1066]: INFO    [sshd] Found 118.27.16.74,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '118.27.16.74']"
229,2020-01-30,"16:12:50,820",fail2ban.filter,[1066]: INFO    [sshd] Found 118.27.16.74,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '118.27.16.74']"
230,2020-01-30,"16:12:52,668",fail2ban.filter,[1066]: INFO    [sshd] Found 118.27.16.74,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '118.27.16.74']"
231,2020-01-30,"16:24:40,293",fail2ban.filter,[1066]: INFO    [sshd] Found 52.229.175.253,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '52.229.175.253']"
232,2020-01-30,"16:24:40,297",fail2ban.filter,[1066]: INFO    [sshd] Found 52.229.175.253,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '52.229.175.253']"
233,2020-01-30,"16:24:41,951",fail2ban.filter,[1066]: INFO    [sshd] Found 52.229.175.253,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '52.229.175.253']"
234,2020-01-30,"16:31:34,933",fail2ban.filter,[1066]: INFO    [sshd] Found 152.136.114.118,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '152.136.114.118']"
235,2020-01-30,"16:31:34,956",fail2ban.filter,[1066]: INFO    [sshd] Found 152.136.114.118,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '152.136.114.118']"
236,2020-01-30,"16:31:37,436",fail2ban.filter,[1066]: INFO    [sshd] Found 152.136.114.118,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '152.136.114.118']"
237,2020-01-30,"16:36:01,377",fail2ban.actions,[1066]: NOTICE  [sshd] Unban 188.226.153.144,13346cc1,[<*>]: NOTICE [sshd] <*> <*>,"['1066', 'Unban 188.226.153.144']"
238,2020-01-30,"16:41:48,993",fail2ban.filter,[1066]: INFO    [sshd] Found 221.162.255.1,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '221.162.255.1']"
239,2020-01-30,"16:41:49,003",fail2ban.filter,[1066]: INFO    [sshd] Found 221.162.255.1,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '221.162.255.1']"
240,2020-01-30,"16:41:50,782",fail2ban.filter,[1066]: INFO    [sshd] Found 221.162.255.1,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '221.162.255.1']"
241,2020-01-30,"16:43:33,909",fail2ban.filter,[1066]: INFO    [sshd] Found 120.71.145.189,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '120.71.145.189']"
242,2020-01-30,"16:43:33,921",fail2ban.filter,[1066]: INFO    [sshd] Found 120.71.145.189,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '120.71.145.189']"
243,2020-01-30,"16:43:36,113",fail2ban.filter,[1066]: INFO    [sshd] Found 120.71.145.189,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '120.71.145.189']"
244,2020-01-30,"17:01:26,449",fail2ban.filter,[1066]: INFO    [sshd] Found 51.255.199.33,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '51.255.199.33']"
245,2020-01-30,"17:01:26,462",fail2ban.filter,[1066]: INFO    [sshd] Found 51.255.199.33,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '51.255.199.33']"
246,2020-01-30,"17:01:28,289",fail2ban.filter,[1066]: INFO    [sshd] Found 51.255.199.33,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '51.255.199.33']"
247,2020-01-30,"17:03:02,679",fail2ban.filter,[1066]: INFO    [sshd] Found 218.153.133.68,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '218.153.133.68']"
248,2020-01-30,"17:03:02,702",fail2ban.filter,[1066]: INFO    [sshd] Found 218.153.133.68,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '218.153.133.68']"
249,2020-01-30,"17:03:04,704",fail2ban.filter,[1066]: INFO    [sshd] Found 218.153.133.68,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '218.153.133.68']"
250,2020-01-30,"17:03:07,217",fail2ban.filter,[1066]: INFO    [sshd] Found 218.153.133.68,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '218.153.133.68']"
251,2020-01-30,"17:03:07,246",fail2ban.filter,[1066]: INFO    [sshd] Found 218.153.133.68,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '218.153.133.68']"
252,2020-01-30,"17:03:07,434",fail2ban.actions,[1066]: NOTICE  [sshd] Ban 218.153.133.68,13346cc1,[<*>]: NOTICE [sshd] <*> <*>,"['1066', 'Ban 218.153.133.68']"
253,2020-01-30,"17:03:08,930",fail2ban.filter,[1066]: INFO    [sshd] Found 218.153.133.68,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '218.153.133.68']"
254,2020-01-30,"17:08:02,573",fail2ban.filter,[1066]: INFO    [sshd] Found 110.93.135.204,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '110.93.135.204']"
255,2020-01-30,"17:08:02,582",fail2ban.filter,[1066]: INFO    [sshd] Found 110.93.135.204,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '110.93.135.204']"
256,2020-01-30,"17:08:04,443",fail2ban.filter,[1066]: INFO    [sshd] Found 110.93.135.204,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '110.93.135.204']"
257,2020-01-30,"17:19:37,837",fail2ban.filter,[1066]: INFO    [sshd] Found 202.152.4.75,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '202.152.4.75']"
258,2020-01-30,"17:19:37,855",fail2ban.filter,[1066]: INFO    [sshd] Found 202.152.4.75,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '202.152.4.75']"
259,2020-01-30,"17:19:39,451",fail2ban.filter,[1066]: INFO    [sshd] Found 202.152.4.75,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '202.152.4.75']"
260,2020-01-30,"17:29:37,599",fail2ban.filter,[1066]: INFO    [sshd] Found 213.234.26.179,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '213.234.26.179']"
261,2020-01-30,"17:30:09,793",fail2ban.filter,[1066]: INFO    [sshd] Found 175.141.246.122,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '175.141.246.122']"
262,2020-01-30,"17:30:09,809",fail2ban.filter,[1066]: INFO    [sshd] Found 175.141.246.122,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '175.141.246.122']"
263,2020-01-30,"17:30:12,171",fail2ban.filter,[1066]: INFO    [sshd] Found 175.141.246.122,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '175.141.246.122']"
264,2020-01-30,"17:32:19,079",fail2ban.filter,[1066]: INFO    [sshd] Found 51.255.174.164,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '51.255.174.164']"
265,2020-01-30,"17:38:54,199",fail2ban.filter,[1066]: INFO    [sshd] Found 62.234.146.92,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '62.234.146.92']"
266,2020-01-30,"17:38:54,214",fail2ban.filter,[1066]: INFO    [sshd] Found 62.234.146.92,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '62.234.146.92']"
267,2020-01-30,"17:38:56,314",fail2ban.filter,[1066]: INFO    [sshd] Found 62.234.146.92,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '62.234.146.92']"
268,2020-01-30,"17:42:49,961",fail2ban.filter,[1066]: INFO    [sshd] Found 79.25.7.171,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '79.25.7.171']"
269,2020-01-30,"17:42:50,009",fail2ban.filter,[1066]: INFO    [sshd] Found 79.25.7.171,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '79.25.7.171']"
270,2020-01-30,"17:42:50,038",fail2ban.filter,[1066]: INFO    [sshd] Found 79.25.7.171,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '79.25.7.171']"
271,2020-01-30,"17:42:50,078",fail2ban.filter,[1066]: INFO    [sshd] Found 79.25.7.171,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '79.25.7.171']"
272,2020-01-30,"17:42:52,540",fail2ban.filter,[1066]: INFO    [sshd] Found 79.25.7.171,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '79.25.7.171']"
273,2020-01-30,"17:42:52,588",fail2ban.filter,[1066]: INFO    [sshd] Found 79.25.7.171,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '79.25.7.171']"
274,2020-01-30,"17:42:52,618",fail2ban.actions,[1066]: NOTICE  [sshd] Ban 79.25.7.171,13346cc1,[<*>]: NOTICE [sshd] <*> <*>,"['1066', 'Ban 79.25.7.171']"
275,2020-01-30,"18:17:08,577",fail2ban.filter,[1066]: INFO    [sshd] Found 124.166.240.130,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '124.166.240.130']"
276,2020-01-30,"18:17:08,587",fail2ban.filter,[1066]: INFO    [sshd] Found 124.166.240.130,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '124.166.240.130']"
277,2020-01-30,"18:17:10,289",fail2ban.filter,[1066]: INFO    [sshd] Found 124.166.240.130,981274cf,[<*>]: INFO <*> Found <*>,"['1066', '[sshd]', '124.166.240.130']"
