LineId,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
1725,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: FACP 0x000000007FEFEE73 0000F4 (v04 INTEL  440BX    06040000 PTL  000F4240),cc3c28fc,[ <*>.<*>] ACPI: FACP 0x000000007FEFEE73 0000F4 (v04 INTEL 440BX <*> PTL 000F4240),"['0.000000', '06040000']"
1726,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: DSDT 0x000000007FEF1400 00DA73 (v01 PTLTD  Custom   06040000 MSFT 03000001),b36c548c,[ <*>.<*>] ACPI: <*> <*> <*> (v01 PTLTD <*> <*> <*> <*>),"['0.000000', 'DSDT', '0x000000007FEF1400 00DA73', 'Custom', '06040000 MSFT 03000001']"
1727,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: FACS 0x000000007FEFFFC0 000040,384a7d61,[ <*>.<*>] ACPI: <*> <*> <*>,"['0.000000', 'FACS', '0x000000007FEFFFC0 000040']"
1728,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: FACS 0x000000007FEFFFC0 000040,384a7d61,[ <*>.<*>] ACPI: <*> <*> <*>,"['0.000000', 'FACS', '0x000000007FEFFFC0 000040']"
1729,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: BOOT 0x000000007FEF13D8 000028 (v01 PTLTD  $SBFTBL$ 06040000  LTP 00000001),b36c548c,[ <*>.<*>] ACPI: <*> <*> <*> (v01 PTLTD <*> <*> <*> <*>),"['0.000000', 'BOOT', '0x000000007FEF13D8 000028', '$SBFTBL$', '06040000  LTP 00000001']"
1730,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: APIC 0x000000007FEF137A 00005E (v01 PTLTD  ? APIC   06040000  LTP 00000000),595e0b06,[ <*>.<*>] ACPI: APIC 0x000000007FEF137A 00005E (v01 PTLTD ? APIC <*> LTP <*>),"['0.000000', '06040000', '00000000']"
1731,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: MCFG 0x000000007FEF133E 00003C (v01 PTLTD  $PCITBL$ 06040000  LTP 00000001),b36c548c,[ <*>.<*>] ACPI: <*> <*> <*> (v01 PTLTD <*> <*> <*> <*>),"['0.000000', 'MCFG', '0x000000007FEF133E 00003C', '$PCITBL$', '06040000  LTP 00000001']"
1732,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: SRAT 0x000000007FEF1276 0000C8 (v02 VMWARE MEMPLUG  06040000 VMW  00000001),36f4b3e5,[ <*>.<*>] ACPI: SRAT 0x000000007FEF1276 0000C8 (v02 VMWARE MEMPLUG <*> VMW <*>),"['0.000000', '06040000', '00000001']"
1733,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: HPET 0x000000007FEF123E 000038 (v01 VMWARE VMW HPET 06040000 VMW  00000001),6b96fb92,[ <*>.<*>] ACPI: <*> <*> <*> (v01 VMWARE VMW <*> <*> VMW <*>),"['0.000000', 'HPET', '0x000000007FEF123E 000038', 'HPET 06040000', '00000001']"
1734,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: WAET 0x000000007FEF1216 000028 (v01 VMWARE VMW WAET 06040000 VMW  00000001),6b96fb92,[ <*>.<*>] ACPI: <*> <*> <*> (v01 VMWARE VMW <*> <*> VMW <*>),"['0.000000', 'WAET', '0x000000007FEF1216 000028', 'WAET 06040000', '00000001']"
1735,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: Local APIC address 0xfee00000,33c2304b,[ <*>.<*>] ACPI: Local APIC address 0xfee<*>,"['0.000000', '00000']"
1736,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] SRAT: PXM 0 -> APIC 0x00 -> Node 0,3a0052b7,[ <*>.<*>] SRAT: PXM <*> -> APIC <*> -> Node <*>,"['0.000000', '0 ->', '0x00 ->', '0']"
1737,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] SRAT: PXM 0 -> APIC 0x01 -> Node 0,3a0052b7,[ <*>.<*>] SRAT: PXM <*> -> APIC <*> -> Node <*>,"['0.000000', '0 ->', '0x01 ->', '0']"
1738,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] SRAT: Node 0 PXM 0 [mem 0x00000000-0x0009ffff],4280e377,[ <*>.<*>] SRAT: Node <*> PXM <*> [mem <*>,"['0.000000', '0', '0', '0x00000000-0x0009ffff]']"
1739,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] SRAT: Node 0 PXM 0 [mem 0x00100000-0x0fffffff],4280e377,[ <*>.<*>] SRAT: Node <*> PXM <*> [mem <*>,"['0.000000', '0', '0', '0x00100000-0x0fffffff]']"
1740,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] SRAT: Node 0 PXM 0 [mem 0x10000000-0x7fffffff],4280e377,[ <*>.<*>] SRAT: Node <*> PXM <*> [mem <*>,"['0.000000', '0', '0', '0x10000000-0x7fffffff]']"
1741,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] NUMA: Node 0 [mem 0x00000000-0x0009ffff] + [mem 0x00100000-0x0fffffff] -> [mem 0x00000000-0x0fffffff],01621e8e,[ <*>.<*>] NUMA: Node <*> [mem <*> + [mem <*> -> [mem <*>,"['0.000000', '0', '0x00000000-0x0009ffff]', '0x00100000-0x0fffffff] ->', '0x00000000-0x0fffffff]']"
1742,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] NUMA: Node 0 [mem 0x00000000-0x0fffffff] + [mem 0x10000000-0x7fffffff] -> [mem 0x00000000-0x7fffffff],01621e8e,[ <*>.<*>] NUMA: Node <*> [mem <*> + [mem <*> -> [mem <*>,"['0.000000', '0', '0x00000000-0x0fffffff]', '0x10000000-0x7fffffff] ->', '0x00000000-0x7fffffff]']"
1743,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] NODE_DATA(0) allocated [mem 0x7fffb000-0x7fffffff],b6667f9b,[ <*>.<*>] <*> <*> [mem <*>,"['0.000000', 'NODE_DATA(0) allocated', '0x7fffb000-0x7fffffff]']"
1744,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] Zone ranges:,936b8562,[ <*>.<*>] <*> <*>,"['0.000000', 'Zone ranges:']"
1745,Feb,4,17:32:39,fajar-server,kernel,[    0.000000]   DMA      [mem 0x0000000000001000-0x0000000000ffffff],1c598435,[ <*>.<*>] <*> [mem <*>,"['0.000000', 'DMA', '0x0000000000001000-0x0000000000ffffff]']"
1746,Feb,4,17:32:39,fajar-server,kernel,[    0.000000]   DMA32    [mem 0x0000000001000000-0x000000007fffffff],1c598435,[ <*>.<*>] <*> [mem <*>,"['0.000000', 'DMA32', '0x0000000001000000-0x000000007fffffff]']"
1747,Feb,4,17:32:39,fajar-server,kernel,[    0.000000]   Normal   empty,936b8562,[ <*>.<*>] <*> <*>,"['0.000000', 'Normal   empty']"
1748,Feb,4,17:32:39,fajar-server,kernel,[    0.000000]   Device   empty,936b8562,[ <*>.<*>] <*> <*>,"['0.000000', 'Device   empty']"
1749,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] Movable zone start for each node,64c52242,[ <*>.<*>] Movable zone start for each node,['0.000000']
1750,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] Early memory node ranges,a091d2c8,[ <*>.<*>] Early memory node ranges,['0.000000']
1751,Feb,4,17:32:39,fajar-server,kernel,[    0.000000]   node   0: [mem 0x0000000000001000-0x000000000009efff],b6667f9b,[ <*>.<*>] <*> <*> [mem <*>,"['0.000000', 'node   0:', '0x0000000000001000-0x000000000009efff]']"
1752,Feb,4,17:32:39,fajar-server,kernel,[    0.000000]   node   0: [mem 0x0000000000100000-0x000000007feeffff],b6667f9b,[ <*>.<*>] <*> <*> [mem <*>,"['0.000000', 'node   0:', '0x0000000000100000-0x000000007feeffff]']"
1753,Feb,4,17:32:39,fajar-server,kernel,[    0.000000]   node   0: [mem 0x000000007ff00000-0x000000007fffffff],b6667f9b,[ <*>.<*>] <*> <*> [mem <*>,"['0.000000', 'node   0:', '0x000000007ff00000-0x000000007fffffff]']"
1754,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] Initmem setup node 0 [mem 0x0000000000001000-0x000000007fffffff],7fbedda6,[ <*>.<*>] Initmem setup node <*> [mem 0x0000000000001000-0x000000007fffffff],"['0.000000', '0']"
1755,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] On node 0 totalpages: 524174,6d7e682c,[ <*>.<*>] On node <*> totalpages: <*>,"['0.000000', '0', '524174']"
1756,Feb,4,17:32:39,fajar-server,kernel,[    0.000000]   DMA zone: 64 pages used for memmap,8f605fdb,[ <*>.<*>] <*> zone: <*> pages used for memmap,"['0.000000', 'DMA', '64']"
1757,Feb,4,17:32:39,fajar-server,kernel,[    0.000000]   DMA zone: 22 pages reserved,4f135b04,[ <*>.<*>] DMA zone: <*> pages reserved,"['0.000000', '22']"
1758,Feb,4,17:32:39,fajar-server,kernel,"[    0.000000]   DMA zone: 3998 pages, LIFO batch:0",c61c09e1,"[ <*>.<*>] <*> zone: <*> pages, LIFO batch:<*>","['0.000000', 'DMA', '3998', '0']"
1759,Feb,4,17:32:39,fajar-server,kernel,[    0.000000]   DMA32 zone: 8128 pages used for memmap,8f605fdb,[ <*>.<*>] <*> zone: <*> pages used for memmap,"['0.000000', 'DMA32', '8128']"
1760,Feb,4,17:32:39,fajar-server,kernel,"[    0.000000]   DMA32 zone: 520176 pages, LIFO batch:31",c61c09e1,"[ <*>.<*>] <*> zone: <*> pages, LIFO batch:<*>","['0.000000', 'DMA32', '520176', '31']"
1761,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: PM-Timer IO Port: 0x1008,b78b9daf,[ <*>.<*>] ACPI: PM-Timer IO Port: 0x<*>,"['0.000000', '1008']"
1762,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: Local APIC address 0xfee00000,33c2304b,[ <*>.<*>] ACPI: Local APIC address 0xfee<*>,"['0.000000', '00000']"
1763,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: LAPIC_NMI (acpi_id[0x00] high edge lint[0x1]),51efaf41,[ <*>.<*>] ACPI: LAPIC_NMI <*> high edge lint[0x1]),"['0.000000', '(acpi_id[0x00]']"
1764,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: LAPIC_NMI (acpi_id[0x01] high edge lint[0x1]),51efaf41,[ <*>.<*>] ACPI: LAPIC_NMI <*> high edge lint[0x1]),"['0.000000', '(acpi_id[0x01]']"
1765,Feb,4,17:32:39,fajar-server,kernel,"[    0.000000] IOAPIC[0]: apic_id 2, version 17, address 0xfec00000, GSI 0-23",a7e15138,"[ <*>.<*>] IOAPIC[<*>]: apic_id <*>, version <*>, address 0xfec00000, GSI <*>-<*>","['0.000000', '0', '2', '17', '0-23']"
1766,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: INT_SRC_OVR (bus 0 bus_irq 0 global_irq 2 high edge),956ed7df,[ <*>.<*>] ACPI: INT_SRC_OVR (bus <*> bus_irq <*> global_irq <*> high edge),"['0.000000', '0', '0', '2']"
1767,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: IRQ0 used by override.,908df579,[ <*>.<*>] ACPI: <*> used by override.,"['0.000000', 'IRQ0']"
1768,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: IRQ9 used by override.,908df579,[ <*>.<*>] ACPI: <*> used by override.,"['0.000000', 'IRQ9']"
1769,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] Using ACPI (MADT) for SMP configuration information,2d06faa7,[ <*>.<*>] Using ACPI (MADT) for SMP configuration information,['0.000000']
1770,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] ACPI: HPET id: 0x8086af01 base: 0xfed00000,ecd5c8ee,[ <*>.<*>] ACPI: HPET id: 0x8086af01 base: 0xfed<*>,"['0.000000', '00000']"
1771,Feb,4,17:32:39,fajar-server,kernel,"[    0.000000] smpboot: Allowing 2 CPUs, 0 hotplug CPUs",9b8c143d,"[ <*>.<*>] smpboot: Allowing <*> CPUs, <*> hotplug CPUs","['0.000000', '2', '0']"
1772,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] PM: Registered nosave memory: [mem 0x00000000-0x00000fff],adb3b7e0,[ <*>.<*>] PM: Registered nosave memory: [mem <*>,"['0.000000', '0x00000000-0x00000fff]']"
1773,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] PM: Registered nosave memory: [mem 0x0009f000-0x0009ffff],adb3b7e0,[ <*>.<*>] PM: Registered nosave memory: [mem <*>,"['0.000000', '0x0009f000-0x0009ffff]']"
1774,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] PM: Registered nosave memory: [mem 0x000a0000-0x000c9fff],adb3b7e0,[ <*>.<*>] PM: Registered nosave memory: [mem <*>,"['0.000000', '0x000a0000-0x000c9fff]']"
1775,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] PM: Registered nosave memory: [mem 0x000ca000-0x000cbfff],adb3b7e0,[ <*>.<*>] PM: Registered nosave memory: [mem <*>,"['0.000000', '0x000ca000-0x000cbfff]']"
1776,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] PM: Registered nosave memory: [mem 0x000cc000-0x000dbfff],adb3b7e0,[ <*>.<*>] PM: Registered nosave memory: [mem <*>,"['0.000000', '0x000cc000-0x000dbfff]']"
1777,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] PM: Registered nosave memory: [mem 0x000dc000-0x000fffff],adb3b7e0,[ <*>.<*>] PM: Registered nosave memory: [mem <*>,"['0.000000', '0x000dc000-0x000fffff]']"
1778,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] PM: Registered nosave memory: [mem 0x7fef0000-0x7fefefff],adb3b7e0,[ <*>.<*>] PM: Registered nosave memory: [mem <*>,"['0.000000', '0x7fef0000-0x7fefefff]']"
1779,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] PM: Registered nosave memory: [mem 0x7feff000-0x7fefffff],adb3b7e0,[ <*>.<*>] PM: Registered nosave memory: [mem <*>,"['0.000000', '0x7feff000-0x7fefffff]']"
1780,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] e820: [mem 0x80000000-0xefffffff] available for PCI devices,a1dfe2a5,[ <*>.<*>] e820: [mem 0x80000000-0xefffffff] available for PCI devices,['0.000000']
1781,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] Booting paravirtualized kernel on bare hardware,4a78850e,[ <*>.<*>] Booting paravirtualized kernel on <*> <*>,"['0.000000', 'bare hardware']"
1782,Feb,4,17:32:39,fajar-server,kernel,"[    0.000000] clocksource: refined-jiffies: mask: 0xffffffff max_cycles: 0xffffffff, max_idle_ns: 7645519600211568 ns",86aa80c1,[ <*>.<*>] clocksource: <*> mask: <*> max_cycles: <*> max_idle_ns: <*> ns,"['0.000000', 'refined-jiffies:', '0xffffffff', '0xffffffff,', '7645519600211568']"
1783,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] setup_percpu: NR_CPUS:512 nr_cpumask_bits:512 nr_cpu_ids:2 nr_node_ids:1,179bb8e8,[ <*>.<*>] setup_percpu: NR_CPUS:<*> nr_cpumask_bits:<*> nr_cpu_ids:<*> nr_node_ids:<*>,"['0.000000', '512', '512', '2', '1']"
1784,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] PERCPU: Embedded 33 pages/cpu @ffff88007fc00000 s95448 r8192 d31528 u1048576,1b9d80aa,[ <*>.<*>] PERCPU: Embedded <*> pages/cpu @ffff88007fc00000 s95448 r8192 d31528 u<*>,"['0.000000', '33', '1048576']"
1785,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] pcpu-alloc: s95448 r8192 d31528 u1048576 alloc=1*2097152,77eecf37,[ <*>.<*>] pcpu-alloc: <*> r8192 <*> u1048576 alloc=<*>*<*>,"['0.000000', 's95448', 'd31528', '1*2097152']"
1786,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] pcpu-alloc: [0] 0 1,2386911f,[ <*>.<*>] pcpu-alloc: [<*>] <*> <*>,"['0.000000', '0', '0 1']"
1787,Feb,4,17:32:39,fajar-server,kernel,"[    0.000000] Built 1 zonelists in Node order, mobility grouping on.  Total pages: 515960",e201648d,"[ <*>.<*>] Built <*> zonelists in Node order, mobility grouping on. Total pages: <*>","['0.000000', '1', '515960']"
1788,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] Policy zone: DMA32,da25381a,[ <*>.<*>] Policy zone: DMA<*>,"['0.000000', '32']"
1789,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] Kernel command line: BOOT_IMAGE=/vmlinuz-4.4.0-173-generic root=/dev/mapper/fajar--server--vg-root ro,1d9945ee,[ <*>.<*>] Kernel command line: BOOT_IMAGE=/vmlinuz-<*>.<*>.<*>-<*>-generic root=/dev/mapper/fajar--server--vg-root ro,"['0.000000', '4', '4.0-173']"
1790,Feb,4,17:32:39,fajar-server,kernel,"[    0.000000] PID hash table entries: 4096 (order: 3, 32768 bytes)",6a78c96c,"[ <*>.<*>] <*> hash table entries: <*> (order: <*>, <*> bytes)","['0.000000', 'PID', '4096', '3', '32768']"
1791,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] Calgary: detecting Calgary via BIOS EBDA area,0ab61629,[ <*>.<*>] Calgary: detecting Calgary via BIOS EBDA area,['0.000000']
1792,Feb,4,17:32:39,fajar-server,kernel,[    0.000000] Calgary: Unable to locate Rio Grande table in EBDA - bailing!,610ef30a,[ <*>.<*>] Calgary: Unable to locate Rio Grande table in EBDA - bailing!,['0.000000']
1793,Feb,4,17:32:39,fajar-server,kernel,"[    0.000000] Memory: 2006960K/2096696K available (8626K kernel code, 1336K rwdata, 4032K rodata, 1488K init, 1292K bss, 89736K reserved, 0K cma-reserved)",1f3e77cc,"[ <*>.<*>] Memory: <*> available <*> kernel code, <*> rwdata, <*> rodata, <*> init, <*> bss, <*> reserved, 0K cma-reserved)","['0.000000', '2006960K/2096696K', '(8626K', '1336K', '4032K', '1488K', '1292K', '89736K']"
1794,Feb,4,17:32:39,fajar-server,kernel,"[    0.000000] SLUB: HWalign=64, Order=0-3, MinObjects=0, CPUs=2, Nodes=1",0650e733,"[ <*>.<*>] SLUB: HWalign=<*>, Order=<*>-<*>, MinObjects=<*>, CPUs=<*>, Nodes=<*>","['0.000000', '64', '0-3', '0', '2', '1']"
